RowID,Citation,URL_Kind,URL,HTTP_Code,Final_URL,Content_Type,Size_Bytes,Text_Chars,Verdict,Notes
A7-09,Oulasvirta — offloading and interface design,readable,https://research.aalto.fi/files/42021453/Oulasvirta_Combinatorial_optimization_of_Graphical_user_interface.pdf,403,https://research.aalto.fi/files/42021453/Oulasvirta_Combinatorial_optimization_of_Graphical_user_interface.pdf,text/html; charset=UTF-8,3336,0,BAD_BLOCKED,HTTP 403
A7-09,Oulasvirta — offloading and interface design,landing,https://www.aalto.fi/en/people/antti-oulasvirta,200,https://www.aalto.fi/en/people/antti-oulasvirta,text/html; charset=UTF-8,14876,8280,OK_LANDING,"HTML 8280 chars; markers: ['log in', 'login', 'sign in', 'subscribe']"
A7-10,Recent GenAI & perceived self-regulated learning (empirical),readable,https://www.nature.com/articles/s41599-026-07924-3.pdf,200,https://www.nature.com/articles/s41599-026-07924-3?error=cookies_not_supported&code=5118c10d-6bca-415a-8bae-1be65a2b4719,text/html; charset=utf-8,56289,8820,OK_LANDING,"HTML 8820 chars; markers: ['log in', 'sign in']"
A7-10,Recent GenAI & perceived self-regulated learning (empirical),landing,https://arxiv.org/pdf/2606.08568,200,https://arxiv.org/pdf/2606.08568,application/pdf,719220,8741,OK_READABLE,"PDF 8p, text layer OK (8741 chars in first 4p)"
A8-01,"Hobson, Schroeder, Risen, Xygalatas & Inzlicht — Psychology of Rituals",readable,https://escholarship.org/uc/item/88p7357w,202,https://escholarship.org/uc/item/88p7357w,text/html; charset=UTF-8,0,0,BAD_STUB,"HTML stub, only 0 chars; markers: []"
A8-01,"Hobson, Schroeder, Risen, Xygalatas & Inzlicht — Psychology of Rituals",landing,https://doi.org/10.1177/1088868317734944,403,https://journals.sagepub.com/doi/10.1177/1088868317734944,text/html; charset=UTF-8,3354,0,BAD_BLOCKED,HTTP 403
A8-02,Norton & Gino — Rituals Alleviate Grieving,readable,https://www.hbs.edu/ris/Publication%20Files/norton%20gino%202014_e44eb177-f8f4-4f0d-a458-625c1268b391.pdf,200,https://www.hbs.edu/ris/Publication%20Files/norton%20gino%202014_e44eb177-f8f4-4f0d-a458-625c1268b391.pdf,application/pdf;charset=utf-8,72690,22834,OK_READABLE,"PDF 7p, text layer OK (22834 chars in first 4p)"
A8-02,Norton & Gino — Rituals Alleviate Grieving,landing,https://doi.org/10.1037/a0031772,200,https://doi.apa.org/doi/10.1037/a0031772,text/html,1031,77,BAD_STUB,"HTML stub, only 77 chars; markers: []"
A8-03,Van Gennep — The Rites of Passage,readable,https://archive.org/details/ritesofpassage00genn,200,https://archive.org/details/ritesofpassage00genn,text/html; charset=UTF-8,49818,5938,OK_LANDING,HTML 5938 chars; markers: ['log in']
A8-03,Van Gennep — The Rites of Passage,landing,https://press.uchicago.edu/ucp/books/book/chicago/R/bo5965597.html,404,https://press.uchicago.edu/ucp/books/book/chicago/R/bo5965597.html,text/html;charset=UTF-8,20041,0,BAD_DEAD,HTTP 404
A8-04,Turner — The Ritual Process,readable,https://monoskop.org/images/9/90/Turner_Victor_The_Ritual_Process_Structure_and_Anti-Structure.pdf,200,https://monoskop.org/images/9/90/Turner_Victor_The_Ritual_Process_Structure_and_Anti-Structure.pdf,application/pdf,19212959,3191,OK_READABLE,"PDF 222p, text layer OK (3191 chars in first 4p)"
A8-04,Turner — The Ritual Process,landing,https://archive.org/details/ritualprocess0000unse,200,https://archive.org/details/ritualprocess0000unse,text/html; charset=UTF-8,50890,6168,OK_LANDING,HTML 6168 chars; markers: ['log in']
A8-05,"Bell — Ritual Theory, Ritual Practice",readable,https://web.vu.lt/rstc/a.pazeraite/files/2014/09/Catherine-Bell-Ritual-Theory-Ritual-Practice-Oxford-University-Press-USA-2009.pdf,200,https://web.vu.lt/rstc/a.pazeraite/files/2014/09/Catherine-Bell-Ritual-Theory-Ritual-Practice-Oxford-University-Press-USA-2009.pdf,application/pdf,13019836,118,BAD_SCANNED,"PDF 289p, NO text layer (scanned/image-only, needs OCR)"
A8-05,"Bell — Ritual Theory, Ritual Practice",landing,https://archive.org/details/ritualtheoryritu0000bell,200,https://archive.org/details/ritualtheoryritu0000bell,text/html; charset=UTF-8,51417,7440,OK_LANDING,HTML 7440 chars; markers: ['log in']
A8-06,Xygalatas — Ritual (2022),readable,https://www.xygalatas.com/copy-of-books,200,https://www.xygalatas.com/copy-of-books,text/html; charset=UTF-8,102563,4415,OK_HTML,HTML 4415 chars
A8-06,Xygalatas — Ritual (2022),landing,https://www.littlebrown.com/titles/dimitris-xygalatas/ritual/9780316462403/,200,https://www.hachettebookgroup.com/,text/html; charset=UTF-8,97395,4800,OK_HTML,HTML 4800 chars
A8-07,Tian et al. — Enacting Rituals to Improve Self-Control,readable,https://www.hbs.edu/ris/download.aspx?name=Enacting%20Rituals%20to%20Improve%20Self-Control.pdf,200,https://www.hbs.edu/ris/Publication%20Files/Enacting%20Rituals%20to%20Improve%20Self-Control_a1680de9-d84b-44c6-8db0-01d05f77c2c3.pdf,application/pdf;charset=utf-8,675380,20900,OK_READABLE,"PDF 26p, text layer OK (20900 chars in first 4p)"
A8-07,Tian et al. — Enacting Rituals to Improve Self-Control,landing,https://doi.org/10.1037/pspa0000113,200,https://doi.apa.org/doi/10.1037/pspa0000113,text/html,1032,77,BAD_STUB,"HTML stub, only 77 chars; markers: []"
A8-08,McCauley & Lawson — Bringing Ritual to Mind,readable,https://archive.org/details/bringingritualto0000mcca,200,https://archive.org/details/bringingritualto0000mcca,text/html; charset=UTF-8,51914,7411,OK_LANDING,HTML 7411 chars; markers: ['log in']
A8-08,McCauley & Lawson — Bringing Ritual to Mind,landing,https://www.cambridge.org/core/books/bringing-ritual-to-mind/543934EB852330BA698125F66483B72E,200,https://www.cambridge.org/core/books/bringing-ritual-to-mind/543934EB852330BA698125F66483B72E,text/html; charset=utf-8,176742,10154,OK_LANDING,"HTML 10154 chars; markers: ['log in', 'login', 'get access', 'add to cart']"
A8-09,Durkheim — The Elementary Forms of Religious Life,readable,https://www.gutenberg.org/ebooks/41360,200,https://www.gutenberg.org/ebooks/41360,text/html;charset=utf-8,6675,2342,OK_HTML,HTML 2342 chars
A8-09,Durkheim — The Elementary Forms of Religious Life,landing,https://archive.org/details/elementaryformso00durk,200,https://archive.org/details/elementaryformso00durk,text/html; charset=UTF-8,57704,6504,OK_LANDING,HTML 6504 chars; markers: ['log in']
A8-10,Whitehouse — Modes of Religiosity,readable,https://archive.org/details/modesofreligiosi0000whit,200,https://archive.org/details/modesofreligiosi0000whit,text/html; charset=UTF-8,51521,6734,OK_LANDING,"HTML 6734 chars; markers: ['log in', 'purchase']"
A8-10,Whitehouse — Modes of Religiosity,landing,https://www.harveywhitehouse.com/books/modes-of-religiosity-a-cognitive-theory-of-religious-transmission,200,https://www.harveywhitehouse.com/books/modes-of-religiosity-a-cognitive-theory-of-religious-transmission,text/html;charset=utf-8,27175,4032,OK_HTML,HTML 4032 chars
A9-01,"Mark, Gudith & Klocke — The Cost of Interrupted Work",readable,https://ics.uci.edu/~gmark/chi08-mark.pdf,200,https://ics.uci.edu/~gmark/chi08-mark.pdf,application/pdf,269479,18091,OK_READABLE,"PDF 4p, text layer OK (18091 chars in first 4p)"
A9-01,"Mark, Gudith & Klocke — The Cost of Interrupted Work",landing,https://doi.org/10.1145/1357054.1357072,403,https://dl.acm.org/doi/10.1145/1357054.1357072,text/html; charset=UTF-8,3202,0,BAD_BLOCKED,HTTP 403
A9-02,Gonzalez & Mark — Multi-tasking Craziness (working spheres),readable,https://ics.uci.edu/~gmark/CHI2004.pdf,200,https://ics.uci.edu/~gmark/CHI2004.pdf,application/pdf,491753,18119,OK_READABLE,"PDF 8p, text layer OK (18119 chars in first 4p)"
A9-02,Gonzalez & Mark — Multi-tasking Craziness (working spheres),landing,https://doi.org/10.1145/985692.985707,403,https://dl.acm.org/doi/10.1145/985692.985707,text/html; charset=UTF-8,3202,0,BAD_BLOCKED,HTTP 403
A9-03,"Mark, Gonzalez & Harris — No Task Left Behind?",readable,https://ics.uci.edu/~gmark/CHI2005.pdf,200,https://ics.uci.edu/~gmark/CHI2005.pdf,application/pdf,527752,19371,OK_READABLE,"PDF 10p, text layer OK (19371 chars in first 4p)"
A9-03,"Mark, Gonzalez & Harris — No Task Left Behind?",landing,https://doi.org/10.1145/1054972.1055017,403,https://dl.acm.org/doi/10.1145/1054972.1055017,text/html; charset=UTF-8,3202,0,BAD_BLOCKED,HTTP 403
A9-04,Leroy — Attention Residue,readable,https://www.uwb.edu/business/faculty/sophie-leroy/attention-residue,200,https://www.uwb.edu/business/faculty/sophie-leroy/attention-residue,text/html; charset=UTF-8,62861,7691,OK_LANDING,HTML 7691 chars; markers: ['login']
A9-04,Leroy — Attention Residue,landing,https://doi.org/10.1016/j.obhdp.2009.04.002,200,https://linkinghub.elsevier.com/retrieve/pii/S0749597809000399,text/html;charset=UTF-8,2716,11,BAD_STUB,"HTML stub, only 11 chars; markers: []"
A9-05,"Arnold, Goldschmitt & Rigotti — Information Overload (review)",readable,https://pmc.ncbi.nlm.nih.gov/articles/PMC10322198/,200,https://pmc.ncbi.nlm.nih.gov/articles/PMC10322198/,text/html; charset=utf-8,8041,143,BAD_STUB,"HTML stub, only 143 chars; markers: ['captcha']"
A9-05,"Arnold, Goldschmitt & Rigotti — Information Overload (review)",landing,https://doi.org/10.3389/fpsyg.2023.1122200,200,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2023.1122200/full,text/html;charset=utf-8,334251,141271,OK_LANDING,"HTML 141271 chars; markers: ['sign in', 'signin']"
A9-06,Rick et al. — Work Interruptions of Office Workers,readable,https://publications.rwth-aachen.de/record/962254/files/962254.pdf,200,https://publications.rwth-aachen.de/record/962254/files/962254.pdf,text/html; charset=UTF-8,248,0,BAD_STUB,"HTML stub, only 0 chars; markers: []"
A9-06,Rick et al. — Work Interruptions of Office Workers,landing,https://doi.org/10.3233/WOR-220684,403,https://journals.sagepub.com/doi/full/10.3233/WOR-220684,text/html; charset=UTF-8,3358,0,BAD_BLOCKED,HTTP 403
A9-07,Iqbal & Horvitz — Disruption and Recovery of Computing Tasks,readable,http://erichorvitz.com/CHI_2007_Iqbal_Horvitz.pdf,403,http://erichorvitz.com/CHI_2007_Iqbal_Horvitz.pdf,text/html,561,0,BAD_BLOCKED,HTTP 403
A9-07,Iqbal & Horvitz — Disruption and Recovery of Computing Tasks,landing,https://www.microsoft.com/en-us/research/publication/disruption-recovery-computing-tasks-field-study-analysis-directions/,200,https://www.microsoft.com/en-us/research/publication/disruption-recovery-computing-tasks-field-study-analysis-directions/,text/html; charset=UTF-8,29540,6157,OK_LANDING,HTML 6157 chars; markers: ['subscribe']
A9-08,Bailey & Konstan — On the Need for Attention-Aware Systems,readable,https://www.interruptions.net/literature/Bailey-CHB06_1.pdf,200,https://www.interruptions.net/literature/Bailey-CHB06_1.pdf,application/pdf,329901,11438,OK_READABLE,"PDF 24p, text layer OK (11438 chars in first 4p)"
A9-08,Bailey & Konstan — On the Need for Attention-Aware Systems,landing,https://doi.org/10.1016/j.chb.2005.12.009,200,https://linkinghub.elsevier.com/retrieve/pii/S074756320500107X,text/html;charset=UTF-8,2742,11,BAD_STUB,"HTML stub, only 11 chars; markers: []"
A9-09,Microsoft Work Trend Index (reports),readable,https://www.microsoft.com/en-us/worklab/work-trend-index/agents-human-agency-and-the-opportunity-for-every-organization,200,https://www.microsoft.com/en-us/worklab/work-trend-index/agents-human-agency-and-the-opportunity-for-every-organization,text/html,192346,31640,OK_LANDING,HTML 31640 chars; markers: ['signin']
A9-09,Microsoft Work Trend Index (reports),landing,https://www.microsoft.com/en-us/worklab/work-trend-index,200,https://www.microsoft.com/en-us/worklab/work-trend-index,text/html,169612,4227,OK_LANDING,HTML 4227 chars; markers: ['signin']
A9-10,Newport — Deep Work,readable,https://archive.org/details/deepworkrulesfor0000newp,200,https://archive.org/details/deepworkrulesfor0000newp,text/html; charset=UTF-8,51737,7844,OK_LANDING,"HTML 7844 chars; markers: ['log in', 'purchase']"
A9-10,Newport — Deep Work,landing,https://www.hachettebookgroup.com/titles/cal-newport/deep-work/9781455586677/,200,https://www.hachettebookgroup.com/titles/cal-newport/deep-work/9781455586677/,text/html; charset=UTF-8,81076,6775,OK_LANDING,HTML 6775 chars; markers: ['subscribe']
A9-11,Allen — Getting Things Done,readable,https://archive.org/details/gettingthingsdon0000alle_g8s9,200,https://archive.org/details/gettingthingsdon0000alle_g8s9,text/html; charset=UTF-8,51431,6794,OK_LANDING,"HTML 6794 chars; markers: ['log in', 'purchase']"
A9-11,Allen — Getting Things Done,landing,https://gettingthingsdone.com/,200,https://gettingthingsdone.com/,text/html; charset=utf-8,28347,2318,OK_LANDING,"HTML 2318 chars; markers: ['purchase', 'subscribe']"
A10-01,"Chirkov, Ryan, Kim & Kaplan — Autonomy vs Individualism",readable,https://selfdeterminationtheory.org/SDT/documents/2003_ChirkovRyanKimKaplan.pdf,200,https://selfdeterminationtheory.org/SDT/documents/2003_ChirkovRyanKimKaplan.pdf,application/pdf,85095,22990,OK_READABLE,"PDF 14p, text layer OK (22990 chars in first 4p)"
A10-01,"Chirkov, Ryan, Kim & Kaplan — Autonomy vs Individualism",landing,https://doi.org/10.1037/0022-3514.84.1.97,200,https://doi.apa.org/doi/10.1037/0022-3514.84.1.97,text/html,1033,77,BAD_STUB,"HTML stub, only 77 chars; markers: []"
A10-02,"Nalipay, King & Cai — Autonomy Across East and West",readable,https://selfdeterminationtheory.org/wp-content/uploads/2020/02/2020_NalipayaKingbCai_UniversalityofSDT.pdf,200,https://selfdeterminationtheory.org/wp-content/uploads/2020/02/2020_NalipayaKingbCai_UniversalityofSDT.pdf,application/pdf,267552,15268,OK_READABLE,"PDF 6p, text layer OK (15268 chars in first 4p)"
A10-02,"Nalipay, King & Cai — Autonomy Across East and West",landing,https://doi.org/10.1016/j.adolescence.2019.12.009,403,https://onlinelibrary.wiley.com/doi/10.1016/j.adolescence.2019.12.009,text/html; charset=UTF-8,3283,0,BAD_BLOCKED,HTTP 403
A10-03,"Beyers, Soenens & Vansteenkiste — Autonomy in Adolescence",readable,https://selfdeterminationtheory.org/wp-content/uploads/2024/03/2024_BeyersSoenensVansteenkiste_EJODP.pdf,200,https://selfdeterminationtheory.org/wp-content/uploads/2024/03/2024_BeyersSoenensVansteenkiste_EJODP.pdf,application/pdf,1176933,9169,OK_READABLE,"PDF 21p, text layer OK (9169 chars in first 4p)"
A10-03,"Beyers, Soenens & Vansteenkiste — Autonomy in Adolescence",landing,https://doi.org/10.1080/17405629.2024.2330734,403,https://www.tandfonline.com/doi/full/10.1080/17405629.2024.2330734,text/html; charset=UTF-8,3282,0,BAD_BLOCKED,HTTP 403
A10-04,Markus & Kitayama — Culture and the Self,readable,https://web.mit.edu/curhan/www/docs/Articles/15341_Readings/Influence_Compliance/Markus_Kitayama_1991_Culture_and_the_self.pdf,200,https://web.mit.edu/curhan/www/docs/Articles/15341_Readings/Influence_Compliance/Markus_Kitayama_1991_Culture_and_the_self.pdf,application/pdf,3944984,21207,OK_READABLE,"PDF 30p, text layer OK (21207 chars in first 4p)"
A10-04,Markus & Kitayama — Culture and the Self,landing,https://doi.org/10.1037/0033-295X.98.2.224,200,https://doi.apa.org/doi/10.1037/0033-295X.98.2.224,text/html,1033,77,BAD_STUB,"HTML stub, only 77 chars; markers: []"
A10-05,"Henrich, Heine & Norenzayan — The Weirdest People in the World?",readable,https://www2.psych.ubc.ca/~henrich/pdfs/WeirdPeople.pdf,200,https://www2.psych.ubc.ca/~henrich/pdfs/WeirdPeople.pdf,application/pdf,1368406,20029,OK_READABLE,"PDF 75p, text layer OK (20029 chars in first 4p)"
A10-05,"Henrich, Heine & Norenzayan — The Weirdest People in the World?",landing,https://doi.org/10.1017/S0140525X0999152X,200,https://www.cambridge.org/core/journals/behavioral-and-brain-sciences/article/abs/weirdest-people-in-the-world/BF84F7517D56AFF7B7EB58411A554C17,text/html; charset=utf-8,326216,61709,OK_LANDING,"HTML 61709 chars; markers: ['log in', 'login', 'purchase', 'get access']"
A10-06,Schweder — Thinking Through Cultures,readable,https://archive.org/details/thinkingthroughc0000unse,200,https://archive.org/details/thinkingthroughc0000unse,text/html; charset=UTF-8,52093,7295,OK_LANDING,HTML 7295 chars; markers: ['log in']
A10-06,Schweder — Thinking Through Cultures,landing,https://www.hup.harvard.edu/books/9780674884168,200,https://www.hup.harvard.edu/books/9780674884168,text/html; charset=UTF-8,51200,7650,OK_HTML,HTML 7650 chars
A10-07,Nisbett — The Geography of Thought,readable,https://archive.org/details/geographyofthoug00nisb,200,https://archive.org/details/geographyofthoug00nisb,text/html; charset=UTF-8,53232,7748,OK_LANDING,"HTML 7748 chars; markers: ['log in', 'purchase']"
A10-07,Nisbett — The Geography of Thought,landing,https://openlibrary.org/books/OL7927071M/The_Geography_of_Thought,200,https://openlibrary.org/verify_human?next=/books/OL7927071M/The_Geography_of_Thought,text/html; charset=utf-8,6994,1648,OK_LANDING,HTML 1648 chars; markers: ['log in']
A10-08,Technodiversity project / ITS Rio (white paper & library),readable,https://itsrio.org/wp-content/uploads/2016/12/WhitePaper-Technodiversity.pdf,200,https://itsrio.org/wp-content/uploads/2016/12/WhitePaper-Technodiversity.pdf,application/pdf,211838,7465,OK_READABLE,"PDF 15p, text layer OK (7465 chars in first 4p)"
A10-08,Technodiversity project / ITS Rio (white paper & library),landing,https://www.technodiversity.org/white-paper,200,https://www.technodiversity.org/white-paper,text/html; charset=UTF-8,129113,27886,OK_LANDING,HTML 27886 chars; markers: ['signin']
HUI-2024,Hui — Machine and Sovereignty: For a Planetary Thinking,readable,https://philpapers.org/archive/HUIMAS.pdf,403,https://philpapers.org/archive/HUIMAS.pdf,text/html; charset=UTF-8,3210,0,BAD_BLOCKED,HTTP 403
HUI-2024,Hui — Machine and Sovereignty: For a Planetary Thinking,landing,https://manifold.umn.edu/projects/machine-and-sovereignty,200,https://manifold.umn.edu/projects/machine-and-sovereignty,text/html,545349,3843,OK_LANDING,"HTML 3843 chars; markers: ['log in', 'sign in']"
